"공간정보관리번호","X 좌표 최소값","Y 좌표 최소값","X 좌표 최대값","Y 좌표 최대값","제설함번호","관리기관명","위치상세정보","비고"
"3534","201436.6","549443.0","201436.6","549443.0","성동-016","성동도로사업소","동호대교북단(독서당로→동호대교)","입체교차"
"3535","201524.6","549224.9","201524.6","549224.9","성동-017","성동도로사업소","동호대교북단(동호대교→독서당로)","입체교차"
"3536","202094.6","548071.1","202094.6","548071.1","성동-018","성동도로사업소","동호대교남단(교량→올림픽대로)","입체교차"
"3537","202290.5","548230.3","202290.5","548230.3","성동-019","성동도로사업소","동호대교남단(올림픽대로→교량)","입체교차"
"3538","202090.8","548092.1","202090.8","548092.1","성동-020","성동도로사업소","동호대교압구정고가북단(하행)","고가차도"
"3539","202453.6","547605.2","202453.6","547605.2","성동-021","성동도로사업소","동호대교압구정고가북단(상행)","고가차도"
"3540","203170.8","549305.2","203170.8","549305.2","성동-022","성동도로사업소","성수대교북단","교량"
"3541","202998.7","547931.0","202998.7","547931.0","성동-023","성동도로사업소","성수대교남단","교량"
"3542","203037.9","548362.4","203037.9","548362.4","성동-024","성동도로사업소","성수대교남단램프(교량→올림픽대로)","입체교차"
"3543","205267.9","548353.3","205267.9","548353.3","성동-025","성동도로사업소","영동대교북단","교량"
"3544","204847.4","547389.9","204847.4","547389.9","성동-026","성동도로사업소","영동대교남단","교량"
"3545","204964.9","547391.6","204964.9","547391.6","성동-027","성동도로사업소","영동대교남단램프(올림픽대로→교량)","입체교차"
"3546","204911.9","547558.7","204911.9","547558.7","성동-028","성동도로사업소","영동대교남단램프(교량→올림픽대로)","입체교차"
"3549","206049.6","550944.8","206049.6","550944.8","성동-029","성동도로사업소","군자교 ic(강변북로행 내리막)","입체교차"
"3552","209583.2","549631.2","209583.2","549631.2","성동-030","성동도로사업소","광진교 북단","교량"
"3554","183498.1","555831.4","183498.1","555831.4","강서-01","강서도로사업소","행주대교 북단 초입(김포공항방향)","행주대교"
"3555","182549.7","554640.2","182549.7","554640.2","강서-02","강서도로사업소","행주대교 남단(잠실방향)","행주대교"
"3556","178629.8","551802.8","178629.8","551802.8","강서-03","강서도로사업소","가양대교 남단 IC(수색방향 램프 중간)","가양대교"
"3557","187787.4","551632.3","187787.4","551632.3","강서-04","강서도로사업소","가양대교 남단 IC(김포공항방향)","가양대교"
"3558","188147.9","552714.8","188147.9","552714.8","강서-05","강서도로사업소","가양대교 북단 IC(일산방향 램프 중간)","가양대교"
"3559","187972.6","552833.7","187972.6","552833.7","강서-06","강서도로사업소","가양대교 북단 IC(강서구청방향 램프 중간)","가양대교"
"3560","188004.4","552720.1","188004.4","552720.1","강서-07","강서도로사업소","가양대교 북단 IC 본선(강서구청방향)","가양대교"
"3561","187353.5","551574.6","187353.5","551574.6","강서-08","강서도로사업소","가양대교 남단 본선 초입","가양대교"
"3562","182391.5","554805.8","182391.5","554805.8","강서-09","강서사업소","올림픽대로 -행주언더패스(잠실방향)","올림픽대로"
"3563","189302.2","550368.7","189302.2","550368.7","강서-10","강서도로사업소","염창 IC 영등포 정수사업소 앞(김포공항방향)","올림픽대로"
"3564","189280.7","550273.9","189280.7","550273.9","강서-11","강서도로사업소","염창램프-올림픽대로(잠실방향)","올림픽대로"
"3565","189367.5","550297.2","189367.5","550297.2","강서-12","강서도로사업소","염창 IC 영등포 정수사업소 앞(잠실방향)","올림픽대로"
"3566","187680.3","551641.9","187680.3","551641.9","강서-13","강서도로사업소","올림픽대로 -화곡지하차도 초입(강서구청방향)","올림픽대로"
"3567","191935.3","548256.9","191935.3","548256.9","강서-14","강서도로사업소","노들길-여의 하류 IC(올림픽대로 김포방향램프)","올림픽대로"
"3568","192061.7","548091.6","192061.7","548091.6","강서-15","강서도로사업소","여의하부도로-여의 하류 IC(올림픽대로 김포방향)","올림픽대로"
"3569","189298.0","543026.2","189298.0","543026.2","강서-16","강서사업소","가마산길 -공단IC(구로IC 방향)김포공항 방향 입구","가마산길"
"3570","188633.1","543868.9","188633.1","543868.9","강서-17","강서사업소","구일고가 입구(서부간선도로)","가마산길"
"3571","190050.6","551401.7","190050.6","551401.7","내부1","서울시설공단","상암동 487-312","내부순환로"
"3572","191056.8","551305.7","191056.8","551305.7","내부2","서울시설공단","성산동 568-7","내부순환로"
"3573","192925.9","552280.8","192925.9","552280.8","내부3","서울시설공단","연희동 541-56","내부순환로"
"3574","194303.9","554060.6","194303.9","554060.6","내부4","서울시설공단","홍제동 361-142","내부순환로"
"3575","195441.4","554996.6","195441.4","554996.6","내부5","서울시설공단","홍제동 279-167","내부순환로"
"3576","199805.6","556603.4","199805.6","556603.4","내부6","서울시설공단","정릉3동 산1-352","내부순환로"
"3577","200120.4","556463.3","200120.4","556463.3","내부7","서울시설공단","정릉동 654-32","내부순환로"
"3578","202303.7","555979.8","202303.7","555979.8","내부8","서울시설공단","돈암1동 8-164","내부순환로"
"3579","203578.4","555615.3","203578.4","555615.3","내부9","서울시설공단","종암동 1-73","내부순환로"
"3580","203032.8","552950.2","203032.8","552950.2","내부10","서울시설공단","종암동 3-1","내부순환로"
"3581","204210.6","551716.2","204210.6","551716.2","내부11","서울시설공단","사근동 293-110","내부순환로"
"3582","204370.8","551461.1","204370.8","551461.1","내부12","서울시설공단","사근동 232-2","내부순환로"
"3583","203174.4","552554.2","203174.4","552554.2","내부13","서울시설공단","용두동 696-6","내부순환로"
"3584","203581.6","555118.8","203581.6","555118.8","내부14","서울시설공단","종암동 3-1383","내부순환로"
"3585","202780.5","556025.3","202780.5","556025.3","내부15","서울시설공단","하월곡동 104-20","내부순환로"
"3586","199935.5","556581.1","199935.5","556581.1","내부16","서울시설공단","정릉동 590-15","내부순환로"
"3587","200532.7","556391.6","200532.7","556391.6","내부17","서울시설공단","정릉2동 680-1","내부순환로"
"3588","195513.2","555059.3","195513.2","555059.3","내부18","서울시설공단","홍제동 279-159","내부순환로"
"3589","194514.3","554454.8","194514.3","554454.8","내부19","서울시설공단","홍은2동 202-19","내부순환로"
"3590","193109.2","552518.0","193109.2","552518.0","내부20","서울시설공단","연희동 526","내부순환로"
"3591","192032.6","551740.0","192032.6","551740.0","내부21","서울시설공단","성산동 185-8","내부순환로"
"3592","190973.6","551369.3","190973.6","551369.3","내부22","서울시설공단","성산2동 563-3","내부순환로"
"3593","185513.3","547389.2","185513.3","547389.2","국회1","서울시설공단","신월동 216","국회대로"
"3594","185307.4","547298.0","185307.4","547298.0","국회2","서울시설공단","신월동 837","국회대로"
"3595","204018.2","556121.7","204018.2","556121.7","북부1","서울시설공단","하월곡동 11-19","북부간선로"
"3596","203099.7","555890.3","203099.7","555890.3","북부2","서울시설공단","종암동 91","북부간선로"
"3597","206191.6","557647.0","206191.6","557647.0","북부3","서울시설공단","월계3동 110-17","북부간선로"
"3598","204229.6","556291.5","204229.6","556291.5","북부4","서울시설공단","상월곡동 35-9","북부간선로"
"3599","205000.8","560518.3","205000.8","560518.3","동부A1","서울시설공단","상계동 769-4","동부간선로(a)"
"3600","204989.2","560799.3","204989.2","560799.3","동부A2","서울시설공단","상계동 739-3","동부간선로(a)"
"3601","204882.9","561331.0","204882.9","561331.0","동부A3","서울시설공단","상계동 739","동부간선로(a)"
"3602","204848.6","561649.6","204848.6","561649.6","동부A4","서울시설공단","상계동 739-4","동부간선로(a)"
"3603","204653.2","562275.5","204653.2","562275.5","동부A5","서울시설공단","상계10동 816-22","동부간선로(a)"
"3604","204603.8","562612.9","204603.8","562612.9","동부A6","서울시설공단","상계8동 666-1","동부간선로(a)"
"3605","204527.3","564166.2","204527.3","564166.2","동부A7","서울시설공단","상계동 1096-26","동부간선로(a)"
"3606","204547.9","564428.2","204547.9","564428.2","동부A8","서울시설공단","상계동 1146-2","동부간선로(a)"
"3607","205587.0","548069.7","205587.0","548069.7","동부B1","서울시설공단","자양동 97-1","동부간선로"
"3608","205551.0","546734.9","205551.0","546734.9","동부B2","서울시설공단","삼성동 111-11","동부간선로"
"3609","206824.4","544567.0","206824.4","544567.0","동부B3","서울시설공단","대치동 4-22","동부간선로"
"3610","208496.3","543635.0","208496.3","543635.0","동부B4","서울시설공단","수서동 379-5","동부간선로"
"3611","210778.2","541454.4","210778.2","541454.4","동부B5","서울시설공단","장지동 708-3","동부간선로"
"3612","210909.1","541065.0","210909.1","541065.0","동부B6","서울시설공단","장지동 738-13","동부간선로"
"3613","211065.9","540860.1","211065.9","540860.1","동부B7","서울시설공단","복정동 270-5","동부간선로"
"3614","211066.1","541198.7","211066.1","541198.7","동부B8","서울시설공단","장지동 596-17","동부간선로"
"3615","209125.8","543571.2","209125.8","543571.2","동부B9","서울시설공단","수서동 301-3","동부간선로"
"3616","208053.8","544051.5","208053.8","544051.5","동부B10","서울시설공단","일원동 446-3","동부간선로"
"3617","205994.9","545661.8","205994.9","545661.8","동부B11","서울시설공단","삼성1동 186-4","동부간선로"
"3618","205855.6","547864.7","205855.6","547864.7","동부B12","서울시설공단","자양동 97-5","동부간선로"
"3619","205844.3","547862.8","205844.3","547862.8","동부B13","서울시설공단","자양동 97-5","동부간선로"
"3620","208571.8","543766.9","208571.8","543766.9","양재1","서울시설공단","수서동 361-21","양재대로"
"3621","205177.6","541812.9","205177.6","541812.9","언주1","서울시설공단","개포동 647-9","언주로"
"3622","205314.8","541686.4","205314.8","541686.4","언주2","서울시설공단","개포동 산164-2","언주로"
"3623","206922.2","540045.1","206922.2","540045.1","언주3","서울시설공단","내곡동 산13-348","언주로"
"3624","207157.6","540090.8","207157.6","540090.8","언주4","서울시설공단","내곡동 산13-308","언주로"
"3625","201521.1","546775.3","201521.1","546775.3","경부1","서울시설공단","잠원동 77-4","경부고속로"
"3626","201350.3","545813.3","201350.3","545813.3","경부2","서울시설공단","잠원동 58-32","경부고속로"
"3627","201355.5","545520.5","201355.5","545520.5","경부3","서울시설공단","반포동 23-12","경부고속로"
"3628","201563.4","544850.0","201563.4","544850.0","경부4","서울시설공단","반포1동 128-24","경부고속로"
"3629","202253.1","542656.6","202253.1","542656.6","경부5","서울시설공단","서초동 1367","경부고속로"
"3630","202290.3","542648.8","202290.3","542648.8","경부6","서울시설공단","서초동 1367","경부고속로"
"3631","203368.6","540628.7","203368.6","540628.7","경부7","서울시설공단","양재동 227-4","경부고속로"
"3632","203478.8","540416.7","203478.8","540416.7","경부8","서울시설공단","양재대로 187","경부고속로"
"3633","203345.0","540270.5","203345.0","540270.5","경부9","서울시설공단","양재대로 187","경부고속로"
"3634","203544.1","540402.3","203544.1","540402.3","경부10","서울시설공단","양재2동 227-5","경부고속로"
"3635","203686.0","540283.9","203686.0","540283.9","경부11","서울시설공단","양재동 238-2","경부고속로"
"3636","203583.2","540489.3","203583.2","540489.3","경부12","서울시설공단","양재동 238-2","경부고속로"
"3637","203712.3","540613.9","203712.3","540613.9","경부13","서울시설공단","양재동 238-2","경부고속로"
"3638","203475.3","540560.4","203475.3","540560.4","경부14","서울시설공단","양재동 238-2","경부고속로"
"3639","202364.0","542493.3","202364.0","542493.3","경부15","서울시설공단","서초동 370-6","경부고속로"
"3640","202303.2","542680.4","202303.2","542680.4","경부16","서울시설공단","서초동 1367","경부고속로"
"3641","201743.0","544548.3","201743.0","544548.3","경부17","서울시설공단","서초동 1311-5","경부고속로"
"3642","201635.3","544902.0","201635.3","544902.0","경부18","서울시설공단","반포동 749-43","경부고속로"
"3643","201408.0","546273.8","201408.0","546273.8","경부19","서울시설공단","잠원동 90-68","경부고속로"
"3644","201474.5","546971.9","201474.5","546971.9","경부20","서울시설공단","잠원동 77","경부고속로"
"3645","190122.8","549146.7","190122.8","549146.7","서부1","서울시설공단","양평동 502-1","서부간선도로"
"3646","190327.2","547965.2","190327.2","547965.2","서부2","서울시설공단","양평동3가 72-6","서부간선도로"
"3647","190168.4","547903.8","190168.4","547903.8","서부3","서울시설공단","양평동 487","서부간선도로"
"3648","188897.5","545163.5","188897.5","545163.5","서부4","서울시설공단","구로동 경인로53길 113","서부간선도로"
"3649","190033.9","549438.6","190033.9","549438.6","서부5","서울시설공단","양평동6가 97-1","서부간선도로"
"3650","188638.9","544220.2","188638.9","544220.2","서부6","서울시설공단","구로동 636-46","서부간선도로"
"3651","190356.9","540008.5","190356.9","540008.5","서부7","서울시설공단","독산동 719-12","서부간선도로"
"3652","189188.4","541820.3","189188.4","541820.3","서부8","서울시설공단","가산동 550-40","서부간선도로"
"3653","189814.4","540839.8","189814.4","540839.8","서부9","서울시설공단","가산동 571-6","서부간선도로"
"3654","190350.3","539648.7","190350.3","539648.7","서부10","서울시설공단","독산동770-3","서부간선도로"
"3655","190616.5","550765.0","190616.5","550765.0","성산1","서울시설공단","망원동 294-6","성산대교"
"3656","190712.0","550962.9","190712.0","550962.9","성산2","서울시설공단","망원동 297-2","성산대교"
"3657","190613.7","551043.4","190613.7","551043.4","성산3","서울시설공단","망원동 312-2","성산대교"
"3658","190584.6","550969.5","190584.6","550969.5","성산4","서울시설공단","상암동312-5","성산대교"
"3659","190249.7","549481.9","190249.7","549481.9","성산5","서울시설공단","양화동1-73","성산대교"
"3660","190107.4","549535.3","190107.4","549535.3","성산6","서울시설공단","양화동1-22","성산대교"
"3661","189957.4","549702.4","189957.4","549702.4","성산7","서울시설공단","양화동1-151","성산대교"
"3662","190005.8","549615.4","190005.8","549615.4","성산8","서울시설공단","양화동1-32","성산대교"
"3663","190089.0","549669.5","190089.0","549669.5","성산9","서울시설공단","양화동1-26","성산대교"
"3664","206260.0","545664.0","206260.0","545664.0","송파-001","송파구","올림픽로 삼성교사거리 정신여고측 코너","올림픽로"
"3665","206998.0","545771.0","206998.0","545771.0","송파-002","송파구","올림픽로 74","올림픽로"
"3666","206807.0","546335.0","206807.0","546335.0","송파-003","송파구","백제고분로 신천육갑문 좌측","백제고분로"
"3667","206863.0","546336.0","206863.0","546336.0","송파-004","송파구","백제고분로 신천육갑문 우측","백제고분로"
"3668","207599.0","545772.0","207599.0","545772.0","송파-005","송파구","석촌호수길 잠실 트리지움  3단지 코너","석촌호수길"
"3669","208216.0","545802.0","208216.0","545802.0","송파-006","송파구","올림픽로 잠실 갤러리아  팰리스 코너","올림픽로"
"3670","208457.0","546587.0","208457.0","546587.0","송파-007","송파구","송파대로 잠실대교 남단 좌측","송파대로"
"3671","208489.0","546604.0","208489.0","546604.0","송파-008","송파구","송파대로 잠실대교 남단 우측","송파대로"
"3672","208945.0","545994.0","208945.0","545994.0","송파-009","송파구","올림픽로 잠실역 1번  출구쪽 교통섬","올림픽로"
"3673","209386.0","546184.0","209386.0","546184.0","송파-010","송파구","올림픽로 구청 앞  지하보도 입구","올림픽로"
"3674","209231.0","546565.0","209231.0","546565.0","송파-011","송파구","신천로 장미3차아파트  2동앞 코너","신천로"
"3675","209887.0","546450.0","209887.0","546450.0","송파-012","송파구","올림픽로 몽촌토성  4번출구 코너","올림픽로"
"3676","210691.0","548163.0","210691.0","548163.0","송파-013","송파구","강동대로 풍납동 나무시장(조경원) 앞","강동대로"
"3677","209819.0","547265.0","209819.0","547265.0","송파-014","송파구","강동대로 풍납동 아산병원  신관 앞","강동대로"
"3678","209840.0","547267.0","209840.0","547267.0","송파-015","송파구","강동대로 풍납동  풍성중학교 코너","강동대로"
"3679","209542.0","545843.0","209542.0","545843.0","송파-016","송파구","오금로 석촌호수  3거리(동호쪽)","오금로"
"3680","206685.0","544960.0","206685.0","544960.0","송파-017","송파구","도곡로 탄천2교 밑  아주중학 코너","도곡로"
"3681","206724.0","544931.0","206724.0","544931.0","송파-018","송파구","도곡로 탄천2교  좌측유수지 옆","도곡로"
"3682","207523.0","544674.0","207523.0","544674.0","송파-019","송파구","삼전로 탄천1교  좌측 안전지대","삼전로"
"3683","207597.0","544640.0","207597.0","544640.0","송파-020","송파구","삼전로 탄천1교  우측 안전지대","삼전로"
"3684","208883.0","544871.0","208883.0","544871.0","송파-021","송파구","백제고분로 석촌동 60-3호 앞(석촌지하차도)","백제고분로"
"3685","208852.0","544788.0","208852.0","544788.0","송파-022","송파구","백제고분로 석촌동 235-6호 앞(석촌지하차도)","백제고분로"
"3686","209181.0","544976.0","209181.0","544976.0","송파-023","송파구","백제고분로 석촌동 77-5호 앞(석촌지하차도)","백제고분로"
"3687","209216.0","544921.0","209216.0","544921.0","송파-024","송파구","백제고분로 석촌동 258번지 (석촌지하차도)","백제고분로"
"3688","209502.0","545133.0","209502.0","545133.0","송파-025","송파구","송파대로 석촌역 2번 출구  교통섬","송파대로"
"3689","209136.0","543890.0","209136.0","543890.0","송파-026","송파구","탄천동로 장애인운전연습장 고개 앞","탄천동로"
"3690","209179.0","543895.0","209179.0","543895.0","송파-027","송파구","탄천동로 탄천교 입구  가락아파트 1동 앞","탄천동로"
"3691","209784.0","544083.0","209784.0","544083.0","송파-028","송파구","양재대로 가락시장 북1문 앞(가락지하차도)","양재대로"
"3692","209761.0","544120.0","209761.0","544120.0","송파-029","송파구","양재대로 가락아파트 99동 앞(가락지하차도)","양재대로"
"3693","209528.0","543986.0","209528.0","543986.0","송파-030","송파구","양재대로 가락시장 북2문 앞(가락지하차도)","양재대로"
"3694","209433.0","543993.0","209433.0","543993.0","송파-031","송파구","양재대로 가락사회복지관 앞(가락지하차도)","양재대로"
"3695","209998.0","544426.0","209998.0","544426.0","송파-032","송파구","송파대로 중대초교 쪽 보도(송파지하차도)","송파대로"
"3696","209951.0","544399.0","209951.0","544399.0","송파-033","송파구","송파대로 가락아파트 상가 앞(송파지하차도)","송파대로"
"3697","210216.0","541184.0","210216.0","541184.0","송파-034","송파구","송파대로 금호아파트  106앞 보도","송파대로"
"3698","210230.0","544018.0","210230.0","544018.0","송파-035","송파구","송파대로 가락시장  동문쪽 보도","송파대로"
"3699","209762.0","544752.0","209762.0","544752.0","송파-036","송파구","송파대로 송파동 96-7호 코너(송파사거리)","송파대로"
"3700","210331.0","545378.0","210331.0","545378.0","송파-037","송파구","오금로 백제고분군 코너 (백제고분사거리)","오금로"
"3701","210535.0","544535.0","210535.0","544535.0","송파-038","송파구","양재대로 신가초교쪽 코너","양재대로"
"3702","210859.0","545056.0","210859.0","545056.0","송파-039","송파구","오금로 송파동 가락삼익아파트 215동앞","오금로"
"3703","211248.0","545800.0","211248.0","545800.0","송파-040","송파구","양재대로 방이동 185앞  교통섬 주변","양재대로"
"3704","211329.0","544763.0","211329.0","544763.0","송파-041","송파구","오금로 송파우체국앞 코너","오금로"
"3705","211860.0","544362.0","211860.0","544362.0","송파-042","송파구","오금로 개농사거리  오금공원 코너","오금로"
