,num,x_min,y_min,x_max,y_max,제설함번호,lon,lat
1192,1234,201982.5,555162.8,201982.5,555162.8,성북-079,127.02244879842276,37.596032410658516
1193,1235,202221.5,554941.8,202221.5,554941.8,성북-080,127.02515443956689,37.59404067368093
1194,1236,202381.8,555110.9,202381.8,555110.9,성북-081,127.02697009465828,37.59556384955994
1195,1237,202338.7,555006.8,202338.7,555006.8,성북-082,127.0264817234137,37.59462602793655
1196,1238,202367.2,554894.0,202367.2,554894.0,성북-083(1),127.02680407194659,37.59360963653225
1197,1239,202754.8,554616.8,202754.8,554616.8,성북-083(2),127.03119186740017,37.59111100881659
1198,1240,202534.0,554100.0,202534.0,554100.0,성북-084,127.02869002072052,37.58645531412459
1199,1241,202375.1,554096.1,202375.1,554096.1,성북-086,127.02689093790738,37.58642059896878
1200,1242,202236.1,554375.1,202236.1,554375.1,성북-087,127.02531802821923,37.588934716427715
1201,1243,202069.3,555083.7,202069.3,555083.7,성북-088,127.02343145291111,37.59531953541623
1202,1244,201435.9,555647.6,201435.9,555647.6,성북-089,127.0162603352416,37.60040143026544
1203,1245,201147.7,555280.0,201147.7,555280.0,성북-090,127.01299614156115,37.59708979187158
1204,1246,201275.7,555488.9,201275.7,555488.9,성북-091,127.01444593131609,37.5989717937834
1205,1247,201269.8,555699.1,201269.8,555699.1,성북-092,127.01437948464725,37.60086568462877
1206,1248,201276.3,555805.0,201276.3,555805.0,성북-093,127.01445327660835,37.601819824676625
1207,1249,201328.8,556276.9,201328.8,556276.9,성북-094,127.01504866179023,37.606071523092616
1208,1250,201406.8,556233.3,201406.8,556233.3,성북-095,127.0159319280808,37.605678575555565
1209,1251,201565.8,556770.3,201565.8,556770.3,성북-096,127.01773374243187,37.61051663259604
1210,1252,201467.9,557116.3,201467.9,557116.3,성북-097,127.0166256528434,37.61363421574172
1211,1253,201495.3,557022.9,201495.3,557022.9,성북-098,127.01693579844729,37.612792648104765
1212,1254,201554.5,556923.1,201554.5,556923.1,성북-099,127.01760608684835,37.611893363057625
1213,1255,201688.9,556789.7,201688.9,556789.7,성북-100,127.01912797776252,37.610691206752776
1214,1256,201950.1,556842.0,201950.1,556842.0,성북-101,127.02208639023438,37.611161907480266
1215,1257,202064.1,556431.1,202064.1,556431.1,성북-102,127.02337636954593,37.60745949362902
1216,1258,202147.1,556174.0,202147.1,556174.0,성북-103,127.0243156079837,37.60514285896424
1217,1259,202212.7,556118.2,202212.7,556118.2,성북-104,127.0250583501216,37.60463995114694
1218,1260,202175.3,556188.5,202175.3,556188.5,성북-105,127.02463501210688,37.60527343627612
1219,1261,202050.2,556578.8,202050.2,556578.8,성북-106,127.02321936279762,37.608790286212134
1220,1262,202028.7,556880.4,202028.7,556880.4,성북-107,127.02297670238117,37.61150771730192
1221,1263,202317.0,556978.6,202317.0,556978.6,성북-108,127.026242248498,37.61239180749936
1222,1264,201420.3,556765.6,201420.3,556765.6,성북-109,127.0160858476134,37.610474522225545
1223,1265,200996.7,557237.6,200996.7,557237.6,성북-110,127.01128893717463,37.614727746163446
1224,1266,200994.7,557339.5,200994.7,557339.5,성북-111,127.01126642306583,37.61564585559557
1225,1267,201201.4,556829.2,201201.4,556829.2,성북-112,127.01360676314764,37.611047863214374
1226,1268,201348.6,556599.2,201348.6,556599.2,성북-113,127.01527349058402,37.608975383911
1227,1269,201288.9,556189.3,201288.9,556189.3,성북-114,127.01459664002266,37.6052823126674
1228,1270,200988.3,553667.9,200988.3,553667.9,성북-115,127.01118897879108,37.58256507886103
1229,1271,200980.8,554046.1,200980.8,554046.1,성북-116,127.01110457414704,37.58597264323135
1230,1272,200902.8,553455.3,200902.8,553455.3,성북-117,127.01022073385268,37.5806496541906
1231,1273,201307.2,553782.1,201307.2,553782.1,성북-118,127.0147995894798,37.58359361587637
1232,1274,201300.0,553843.9,201300.0,553843.9,성북-119,127.01471818361863,37.5841504399069
1233,1275,201207.2,553907.2,201207.2,553907.2,성북-120,127.01366763604172,37.58472089491884
1234,1276,201031.9,554348.3,201031.9,554348.3,성북-121,127.01168355164789,37.588695387469606
1235,1277,201161.6,554399.6,201161.6,554399.6,성북-122,127.01315214408804,37.589157442129796
1236,1278,201359.7,554463.4,201359.7,554463.4,성북-123,127.01539523740584,37.58973200405403
1237,1279,201419.1,554341.9,201419.1,554341.9,성북-124,127.01606756004628,37.588637208593006
1238,1280,201465.3,554140.4,201465.3,554140.4,성북-125,127.01659025007174,37.58682163600262
1239,1281,202105.5,554084.2,202105.5,554084.2,성북-126,127.0238384864495,37.58631403673745
1240,1282,202171.2,554073.1,202171.2,554073.1,성북-127,127.02458230938127,37.58621387396297
1241,1283,202530.3,554066.0,202530.3,554066.0,성북-128,127.02864801181772,37.58614898674324
1242,1284,202771.2,554074.8,202771.2,554074.8,성북-129,127.03137551027471,37.58622758064674
1243,1285,202876.7,554079.0,202876.7,554079.0,성북-130,127.03256999697508,37.58626509880325
1244,1286,202551.5,553655.6,202551.5,553655.6,성북-131,127.02888660897882,37.58245125249761
1245,1287,202053.5,553219.1,202053.5,553219.1,성북-132,127.02324731829485,37.57851965988011
1246,1288,201506.8,553848.4,201506.8,553848.4,성북-133,127.01705951614557,37.58419066945023
1247,1289,201548.9,553822.7,201548.9,553822.7,성북-134,127.01753610478065,37.583959044344525
1248,1290,201558.9,553746.0,201558.9,553746.0,성북-135,127.01764915813611,37.583267965615306
1249,1291,201571.6,553610.5,201571.6,553610.5,성북-136,127.01779265121154,37.582047097920714
1250,1292,201568.8,553490.0,201568.8,553490.0,성북-137,127.01776069348819,37.58096140538833
1251,1293,201546.6,553861.1,201546.6,553861.1,성북-138,127.01751014602246,37.58430502960435
1252,1294,201579.4,554288.5,201579.4,554288.5,성북-139,127.0178824190543,37.588155817551694
1253,1295,201434.0,554432.4,201434.0,554432.4,성북-140,127.01623644031794,37.58945258369184
1254,1296,202338.1,555949.0,202338.1,555949.0,성북-141,127.02647793759688,37.603115165762055
1255,1297,202539.2,555771.2,202539.2,555771.2,성북-142,127.02875468838465,37.601512672003906
1256,1298,202539.4,555601.5,202539.4,555601.5,성북-143,127.02875636474776,37.59998369040434
1257,1299,202637.2,555800.2,202637.2,555800.2,성북-144,127.02986457509195,37.601773683634185
1258,1300,202726.9,556013.8,202726.9,556013.8,성북-145,127.03088116463918,37.60369793745907
1259,1301,202845.0,555900.5,202845.0,555900.5,성북-146,127.03221816435129,37.6026767580336
1260,1302,203045.4,555433.6,203045.4,555433.6,성북-147,127.03448564933338,37.59846939169132
1261,1303,203239.4,554836.6,203239.4,554836.6,성북-148,127.03667983524316,37.5930898113688
1262,1304,202876.1,555926.9,202876.1,555926.9,성북-149,127.03257045953373,37.60291452279209
1263,1305,203605.0,555665.0,203605.0,555665.0,성북-150,127.04082361293162,37.60055226246276
1264,1306,203668.3,555822.1,203668.3,555822.1,성북-151,127.04154121938939,37.60196746825811
1265,1307,203294.7,556044.3,203294.7,556044.3,성북-152,127.03731143213582,37.60397088175346
1266,1308,203222.1,556520.1,203222.1,556520.1,성북-153,127.03649135449167,37.60825804784995
1267,1309,203474.3,556528.6,203474.3,556528.6,성북-154,127.03934764314766,37.60833371420576
1268,1310,203658.3,556468.9,203658.3,556468.9,성북-155,127.04143120762087,37.60779511037892
1269,1312,203697.1,556582.9,203697.1,556582.9,성북-157,127.0418712034826,37.6088220831155
1270,1313,203577.5,556841.1,203577.5,556841.1,성북-158,127.04051794580752,37.61114890970844
1271,1316,203336.4,557074.8,203336.4,557074.8,성북-161,127.03778836838603,37.61325542638626
1272,1317,203654.5,557455.8,203654.5,557455.8,성북-162,127.04139309974332,37.61668698314438
1273,1318,204354.3,557449.5,204354.3,557449.5,성북-163,127.04931942212379,37.61662717437588
1274,1319,204769.6,557101.2,204769.6,557101.2,성북-164,127.05402108775161,37.61348697304065
1275,1320,204816.6,557094.4,204816.6,557094.4,성북-165,127.05455337066935,37.61342546094945
1276,1321,204384.5,558277.0,204384.5,558277.0,성북-166,127.04966644492106,37.624082701431014
1277,1322,205018.6,557576.1,205018.6,557576.1,성북-167,127.05684454887896,37.617764440318425
1278,1323,204756.6,557766.6,204756.6,557766.6,성북-168,127.05387817381462,37.61948221387341
1279,1324,204497.0,557116.8,204497.0,557116.8,성북-169,127.05093368298125,37.613628900197796
1280,1325,204304.7,557010.1,204304.7,557010.1,성북-170,127.04875503802221,37.61266846542602
1281,1326,204205.8,556362.4,204205.8,556362.4,성북-171,127.04763117508833,37.60683321698106
1282,1327,204028.6,556868.2,204028.6,556868.2,성북-172,127.0456271488807,37.61139121296313
1283,1328,204076.7,556633.1,204076.7,556633.1,성북-173,127.0461706105874,37.609272776051135
1284,1329,204189.2,556546.6,204189.2,556546.6,성북-174,127.04744423236133,37.60849291508032
1285,1330,204300.3,557126.4,204300.3,557126.4,성북-175,127.0487058870377,37.61371633560915
1286,1331,203723.4,557174.9,203723.4,557174.9,성북-176,127.04217207369508,37.61415583090396
1287,1332,203509.3,557177.3,203509.3,557177.3,성북-177,127.03974714055025,37.61417829629593
1288,1333,204263.0,556273.5,204263.0,556273.5,성북-178,127.04827845385209,37.606031974069644
1289,1334,205070.2,556802.5,205070.2,556802.5,성북-179,127.05742365016229,37.610794112701385
1290,1335,205401.1,557023.0,205401.1,557023.0,성북-180,127.06117295528053,37.612778909281936
1291,1336,205728.5,557168.1,205728.5,557168.1,성북-181,127.06488222725292,37.61408426271291
1292,1337,205835.0,557251.2,205835.0,557251.2,성북-182,127.06608913113372,37.61483231438902
1293,1338,205870.3,557223.0,205870.3,557223.0,성북-183,127.06648872408448,37.61457801119088
1294,1339,205904.0,557178.2,205904.0,557178.2,성북-184,127.06687005839129,37.614174152888275
1295,1340,205838.6,557136.6,205838.6,557136.6,성북-185,127.06612899153448,37.61379975925836
1296,1341,205556.5,556841.9,205556.5,556841.9,성북-186,127.06293164253336,37.611146293710135
1297,1342,205835.0,556433.3,205835.0,556433.3,성북-187,127.06608261039571,37.60746312927685
1298,1343,205412.4,556378.4,205412.4,556378.4,성북-188,127.06129617261735,37.60697106906762
1299,1344,203640.1,555111.6,203640.1,555111.6,성북-189,127.04121834041216,37.59556604071622
1300,1345,201917.9,555527.5,201917.9,555527.5,성북-190,127.0217182567406,37.59931846213133
1301,1346,201638.1,554960.7,201638.1,554960.7,성북-191,127.01854854025619,37.59421218408946
1302,1347,200800.3,554474.2,200800.3,554474.2,성북-192,127.00906142874868,37.589829967406764
1303,1348,200764.0,554452.1,200764.0,554452.1,성북-193,127.0086503975064,37.58963087892572
1304,1349,201545.2,554834.1,201545.2,554834.1,성북-194,127.01749634760958,37.59307168914534
1305,1350,201918.2,555349.2,201918.2,555349.2,성북-195,127.02172118691975,37.59771199457037
1306,1351,202093.6,555965.0,202093.6,555965.0,성북-196,127.02370913034537,37.60325991291438
1307,1352,202427.1,556279.4,202427.1,556279.4,성북-197,127.02748691804317,37.606091806364724
1308,1353,202524.2,556405.9,202524.2,556405.9,성북-198,127.02858701202994,37.607231297091666
1309,1354,202193.0,556057.4,202193.0,556057.4,성북-199,127.02483506977327,37.60409219633961
1310,1355,201143.8,558798.4,201143.8,558798.4,강북-001,127.0129574784412,37.62879018752013
1311,1356,201192.6,558946.3,201192.6,558946.3,강북-002,127.01351054789271,37.63012268424503
1312,1357,201219.5,559366.4,201219.5,559366.4,강북-003,127.01381598927745,37.63390769072828
1313,1358,201205.7,559366.4,201205.7,559366.4,강북-004,127.01365964598345,37.63390770893194
1314,1359,201101.7,560036.7,201101.7,560036.7,강북-005,127.01248241694218,37.639947142942
1315,1360,200802.2,560818.8,200802.2,560818.8,강북-006,127.00908989820294,37.646994050292484
1316,1361,200539.2,560656.5,200539.2,560656.5,강북-007,127.00610966970879,37.64553194565842
1317,1362,200390.4,560528.7,200390.4,560528.7,강북-008,127.00442355014512,37.64438056344708
1318,1363,200217.5,560294.0,200217.5,560294.0,강북-009,127.00246438238916,37.642266010731056
1319,1364,200905.2,560840.8,200905.2,560840.8,강북-010,127.01025704027265,37.64719217098624
1320,1365,200956.3,560440.0,200956.3,560440.0,강북-011,127.01083554214917,37.64358097589566
1321,1366,201026.4,560073.4,201026.4,560073.4,강북-012,127.0116293088423,37.64027789149483
1322,1367,201169.5,559936.3,201169.5,559936.3,강북-013,127.01325043986427,37.63904247047045
1323,1368,201132.6,559705.7,201132.6,559705.7,강북-014,127.01283200539156,37.63696484530111
1324,1369,200857.3,559687.6,200857.3,559687.6,강북-015,127.00971292091894,37.63680206498617
1325,1370,200679.3,559782.6,200679.3,559782.6,강북-016,127.00769632903953,37.63765814963561
1326,1371,200549.4,559854.2,200549.4,559854.2,강북-017,127.00622464263132,37.638303341727024
1327,1372,200887.1,560002.5,200887.1,560002.5,강북-018,127.0100509270931,37.63963923835873
1328,1373,201160.0,559512.3,201160.0,559512.3,강북-019,127.01314213194749,37.63522230559997
1329,1374,200696.1,559256.9,200696.1,559256.9,강북-020,127.0078861689847,37.632921656725955
1330,1375,201185.2,559337.7,201185.2,559337.7,강북-021,127.01342735035894,37.633649152714575
1331,1376,201207.7,559059.5,201207.7,559059.5,강북-022,127.01368179747534,37.631142580813986
1332,1377,201183.9,558976.2,201183.9,558976.2,강북-023,127.01341203705282,37.63039209035463
1333,1378,201069.1,558638.1,201069.1,558638.1,강북-024,127.01211100906521,37.62734599603706
1334,1379,201069.2,558563.6,201069.2,558563.6,강북-025,127.01211203296705,37.62667476084909
1335,1380,201278.3,558587.2,201278.3,558587.2,강북-026,127.01448078542782,37.62688712679151
1336,1381,201407.0,558635.4,201407.0,558635.4,강북-027,127.01593881215352,37.627321214424924
1337,1382,201459.5,558748.6,201459.5,558748.6,강북-028,127.0165337698531,37.62834104934196
1338,1383,201095.8,558333.3,201095.8,558333.3,강북-029,127.01241301607034,37.624599756742974
1339,1384,201038.3,557831.5,201038.3,557831.5,강북-030,127.01176095463197,37.620078668743886
1340,1385,200815.2,557677.4,200815.2,557677.4,강북-031,127.00923370120718,37.61869047127474
1341,1386,200941.0,557757.1,200941.0,557757.1,강북-032,127.01065872962008,37.61940843852651
1342,1387,201130.8,557840.1,201130.8,557840.1,강북-033,127.01280872703103,37.62015604461013
1343,1388,201376.8,557847.5,201376.8,557847.5,강북-034,127.01559521668496,37.620222382340245
1344,1389,201579.5,557695.7,201579.5,557695.7,강북-035,127.01789090164979,37.618854357092275
1345,1390,201711.2,557699.3,201711.2,557699.3,강북-036,127.01938266798608,37.61888655705818
1346,1391,201374.4,557679.2,201374.4,557679.2,강북-037,127.01556771535388,37.61870602343652
1347,1392,201759.6,557330.8,201759.6,557330.8,강북-038,127.01993000587343,37.61556632445304
1348,1393,201827.9,557239.8,201827.9,557239.8,강북-039,127.02070337444059,37.614746291778104
1349,1394,201364.2,557483.4,201364.2,557483.4,강북-040,127.01545181571817,37.61694190398665
1350,1395,201863.0,557701.7,201863.0,557701.7,강북-041,127.02110210421957,37.61890788581693
1351,1396,201157.6,558217.7,201157.6,558217.7,강북-042,127.01311289186026,37.62355813991319
1352,1397,201107.4,558373.9,201107.4,558373.9,강북-043,127.01254448015554,37.62496554357395
1353,1398,201209.1,558408.1,201209.1,558408.1,강북-044,127.013696580761,37.62527355301423
1354,1399,202512.2,559412.0,202512.2,559412.0,강북-045,127.02846143325722,37.63431591627876
1355,1400,202589.6,558555.7,202589.6,558555.7,강북-046,127.02933528722279,37.626600557970725
1356,1401,202592.4,558618.0,202592.4,558618.0,강북-047,127.02936722678464,37.62716186472929
1357,1402,202668.0,558355.9,202668.0,558355.9,강북-048,127.03022268247683,37.624800162266006
1358,1403,202735.5,558276.7,202735.5,558276.7,강북-049,127.0309870154988,37.62408638227684
1359,1404,202920.7,557689.2,202920.7,557689.2,강북-050,127.03308256577196,37.61879251175915
1360,1405,202817.6,558182.6,202817.6,558182.6,강북-051,127.03191665981623,37.623238305558466
1361,1406,202835.5,558291.4,202835.5,558291.4,강북-052,127.03211984569488,37.624218524455195
1362,1407,202883.2,558456.2,202883.2,558456.2,강북-053,127.03266082912513,37.625703202482406
1363,1408,203062.4,558550.1,203062.4,558550.1,강북-054,127.03469119582739,37.626548649613426
1364,1409,203482.1,557303.8,203482.1,557303.8,강북-055,127.03943966910502,37.61531814992834
1365,1410,202644.4,557157.4,202644.4,557157.4,강북-056,127.02995101334221,37.61400189243212
1366,1411,202525.5,557796.9,202525.5,557796.9,강북-057,127.02860653519508,37.61976404563901
1367,1412,202345.9,558381.2,202345.9,558381.2,강북-058,127.02657406609933,37.62502899008167
1368,1413,202128.9,559063.3,202128.9,559063.3,강북-059,127.02411790279476,37.63117514662438
1369,1414,202288.6,559883.1,202288.6,559883.1,강북-060,127.02592968003613,37.63856104123694
1370,1415,202551.5,560173.9,202551.5,560173.9,강북-061,127.02890933378572,37.64118041225367
1371,1416,202556.0,560139.4,202556.0,560139.4,강북-062,127.02896019959525,37.64086956011991
1372,1417,202368.7,559911.1,202368.7,559911.1,강북-063,127.02683729816113,37.63881311404114
1373,1418,202253.0,559781.1,202253.0,559781.1,강북-064,127.02552602012068,37.637642124588474
1374,1419,202178.9,559003.3,202178.9,559003.3,강북-065,127.02468416442758,37.63063443787358
1375,1420,202392.4,558313.3,202392.4,558313.3,강북-066,127.02710059021418,37.62441710014412
1376,1421,202595.4,557681.4,202595.4,557681.4,강북-067,127.0293978880978,37.6187232101754
1377,1422,202683.5,556995.3,202683.5,556995.3,강북-068,127.03039327344446,37.61254127657043
1378,1423,203239.4,557012.5,203239.4,557012.5,강북-069,127.03668946204554,37.61269445713457
1379,1424,202085.3,557321.6,202085.3,557321.6,강북-070,127.02361900127747,37.61548275283279
1380,1425,201172.2,557929.4,201172.2,557929.4,강북-071,127.0132778136008,37.62096057475417
1381,1426,201800.7,558974.5,201800.7,558974.5,강북-072,127.02039956902277,37.630375772420514
1382,1427,202960.2,559686.7,202960.2,559686.7,강북-073,127.03353806521693,37.63678958920483
1383,1428,202899.4,559740.2,202899.4,559740.2,강북-074,127.03284943409074,37.63727180998341
1384,1429,202324.9,560567.5,202324.9,560567.5,강북-075,127.02634313382387,37.6447272870764
1385,1430,200979.2,561920.5,200979.2,561920.5,강북-076,127.01109699963477,37.65692000684899
1386,1431,200859.7,560435.3,200859.7,560435.3,강북-077,127.00974099164729,37.64353872509073
1387,1432,200861.3,560349.0,200861.3,560349.0,강북-078,127.0097590190259,37.642761174219636
1388,1433,201315.4,559893.4,201315.4,559893.4,강북-079,127.01490341021406,37.63865575073802
1389,1434,200908.1,559165.5,200908.1,559165.5,강북-080,127.0102878192902,37.63209797069662
1390,1435,201005.3,559141.2,201005.3,559141.2,강북-081,127.01138895977708,37.63187892996724
1391,1436,200924.6,559057.2,200924.6,559057.2,강북-082,127.01047461000378,37.63112218643969
1392,1437,201151.8,559047.7,201151.8,559047.7,강북-083,127.01304849871777,37.6310363361939
1393,1438,201066.7,559015.6,201066.7,559015.6,강북-084,127.01208437199746,37.630747222340204
1394,1439,201448.4,558218.7,201448.4,558218.7,강북-085,127.01640697540925,37.6235667377447
1395,1440,201079.1,558205.9,201079.1,558205.9,강북-086,127.01222365365969,37.62345191888836
1396,1441,201365.8,557392.4,201365.8,557392.4,강북-087,127.01546976849387,37.61612200229139
1397,1442,201277.1,557377.8,201277.1,557377.8,강북-088,127.0144650802323,37.615990585419915
1398,1443,201763.9,557365.9,201763.9,557365.9,강북-089,127.01997879418036,37.61588256313413
1399,1444,202430.2,557085.7,202430.2,557085.7,강북-090,127.02752470264862,37.613356474388226
1400,1445,202155.3,557905.9,202155.3,557905.9,강북-091,127.02441357247501,37.620747064210406
1401,1446,203188.9,559195.1,203188.9,559195.1,강북-092,127.03612701401453,37.63235958020637
1402,1447,203572.7,558841.3,203572.7,558841.3,강북-093,127.04047335042435,37.629170480675135
1403,1448,204100.1,558168.3,204100.1,558168.3,강북-094,127.04644422936497,37.62310464066788
1404,1449,202794.6,557499.0,202794.6,557499.0,강북-095,127.03165351355288,37.61707922447575
1405,1450,202402.6,558701.9,202402.6,558701.9,강북-096,127.02721741022064,37.62791830794734
1406,1451,201580.5,558793.4,201580.5,558793.4,강북-097,127.01790460053951,37.62874449122158
1407,1452,201584.6,558704.9,201584.6,558704.9,강북-098,127.01795085537113,37.62794711116087
1408,1453,201622.5,558347.5,201622.5,558347.5,강북-099,127.01837940576213,37.624726918417224
1409,1454,201782.5,558039.6,201782.5,558039.6,강북-100,127.02019110828238,37.62195248260206
1410,1455,201849.7,557750.4,201849.7,557750.4,강북-101,127.0209515789479,37.61934669373854
1411,1456,201875.4,557655.8,201875.4,557655.8,강북-102,127.02124244070775,37.618494307168916
1412,1457,200947.1,557759.8,200947.1,557759.8,강북-103,127.01072782796096,37.61943275893693
1413,1458,201952.4,557123.1,201952.4,557123.1,강북-104,127.0221131894274,37.61369458228345
1414,1459,201959.9,556988.0,201959.9,556988.0,강북-105,127.0221977737859,37.61247733052415
1415,1460,201973.0,557202.9,201973.0,557202.9,강북-106,127.02234672340406,37.614413527241844
1416,1461,201961.8,557393.3,201961.8,557393.3,강북-107,127.02222037969531,37.616129033152106
1417,1462,201877.2,557771.2,201877.2,557771.2,강북-108,127.02126312520181,37.61953404348217
1418,1463,201633.5,558421.1,201633.5,558421.1,강북-109,127.01850417627787,37.62539002533447
1419,1464,201592.2,558875.9,201592.2,558875.9,강북-110,127.0180373229257,37.62948778475417
1420,1465,201555.4,559384.6,201555.4,559384.6,강북-111,127.01762151436186,37.63407116312587
1421,1466,201498.8,560155.0,201498.8,560155.0,강북-112,127.01698185860616,37.641012445912594
1422,1467,201262.4,560986.5,201262.4,560986.5,강북-113,127.01430481158923,37.648504482572505
1423,1468,201063.0,562757.1,201063.0,562757.1,강북-114,127.01204789963566,37.66445752506057
1424,1469,201178.4,562466.4,201178.4,562466.4,강북-115,127.01335535849327,37.66183823205596
1425,1470,200514.3,563656.5,200514.3,563656.5,강북-116,127.00582964117332,37.67256141344737
1426,1471,200481.9,563744.0,200481.9,563744.0,강북-117,127.00546244177193,37.673349788225266
1427,1472,200692.8,563312.2,200692.8,563312.2,강북-118,127.00785262936729,37.669459222127756
1428,1473,200771.6,563188.6,200771.6,563188.6,강북-119,127.00874566726178,37.66834554767043
1429,1474,201074.6,562652.0,201074.6,562652.0,강북-120,127.01217921776177,37.663510580515066
1430,1475,200774.3,562493.7,200774.3,562493.7,강북-121,127.00877553315915,37.662084629586424
1431,1476,200592.1,562367.5,200592.1,562367.5,강북-122,127.00671046615635,37.66094772660364
1432,1477,200044.1,561879.8,200044.1,561879.8,강북-123,127.00049977050787,37.65655382801381
1433,1478,201124.5,561580.0,201124.5,561580.0,강북-124,127.0127431195443,37.65385199563145
1434,1479,201116.3,561337.8,201116.3,561337.8,강북-125,127.01264982489151,37.65166982546305
1435,1480,201246.7,560947.0,201246.7,560947.0,강북-126,127.0141268405564,37.64814861556612
1436,1481,201486.8,560107.2,201486.8,560107.2,강북-127,127.01684579772558,37.64058179479262
1437,1482,202031.3,560355.0,202031.3,560355.0,강북-128,127.02301580066299,37.64281339188842
1438,1483,202691.6,560335.2,202691.6,560335.2,강북-129,127.0304973067437,37.642633300262965
1439,1484,202386.4,559986.2,202386.4,559986.2,강북-130,127.02703808380757,37.639489707789664
1440,1485,202306.2,559889.9,202306.2,559889.9,강북-131,127.0261291082585,37.63862226421211
1441,1486,202077.5,559631.4,202077.5,559631.4,강북-132,127.02353721640888,37.636293763337704
1442,1487,202040.4,559470.7,202040.4,559470.7,강북-133,127.02311644022281,37.6348459630485
1443,1488,202296.0,558520.5,202296.0,558520.5,강북-134,127.02600924241369,37.62628419065254
1444,1489,202617.3,557526.2,202617.3,557526.2,강북-135,127.02964539241596,37.61732481482096
1445,1490,202533.3,557454.6,202533.3,557454.6,강북-136,127.02869370116642,37.61667994251822
1446,1491,202653.3,557470.2,202653.3,557470.2,강북-137,127.03005295077152,37.61682015834801
1447,1492,202701.6,556654.6,202701.6,556654.6,강북-138,127.03059701608717,37.60947155402262
1448,1493,202070.4,559472.4,202070.4,559472.4,강북-139,127.02345632601855,37.6348612127204
1449,1494,202295.2,559840.6,202295.2,559840.6,강북-140,127.02600432411396,37.638178106212884
1450,1495,202439.6,559994.6,202439.6,559994.6,강북-141,127.02764087161309,37.63956525082734
1451,1496,201739.0,559408.6,201739.0,559408.6,강북-142,127.01970162151675,37.634287070665394
1452,1497,202257.1,559459.6,202257.1,559459.6,강북-143,127.02557147954475,37.6347454471187
1453,1498,203535.7,559085.0,203535.7,559085.0,강북-144,127.04005537423956,37.6313663265255
1454,1499,203883.1,558575.0,203883.1,558575.0,강북-145,127.04398830346098,37.6267698956492
1455,1500,204192.5,558526.3,204192.5,558526.3,강북-146,127.04749294997217,37.62632975656991
1456,1501,204342.2,558299.5,204342.2,558299.5,강북-147,127.04918741555774,37.62428562416971
1457,1502,204092.8,558092.3,204092.8,558092.3,강북-148,127.04636111277769,37.6224199230293
1458,1503,203958.9,557817.2,203958.9,557817.2,강북-149,127.04484287475296,37.61994189310843
1459,1504,203957.2,557750.4,203957.2,557750.4,강북-150,127.04482325735161,37.61934004074421
1460,1505,203349.3,557127.5,203349.3,557127.5,강북-151,127.03793471612073,37.61373020048431
1461,1506,203350.7,557182.3,203350.7,557182.3,강북-152,127.03795082366351,37.614223937078876
1462,1507,203306.6,557145.7,203306.6,557145.7,강북-153,127.03745117131331,37.613894334868064
1463,1508,203119.1,556916.7,203119.1,556916.7,강북-154,127.03532653553681,37.61183172562411
1464,1509,202980.5,556823.8,202980.5,556823.8,강북-155,127.03375639124351,37.610995166378814
1465,1510,203048.8,559538.2,203048.8,559538.2,강북-156,127.03454125373229,37.63545133667012
1466,1511,202914.5,559543.4,202914.5,559543.4,강북-157,127.03301972839601,37.635498623534055
1467,1512,202524.9,559506.9,202524.9,559506.9,강북-158,127.0286056429506,37.635170916625185
1468,1513,202981.8,557427.6,202981.8,557427.6,강북-159,127.03377357498181,37.61643533116321
1469,1514,203320.0,558105.2,203320.0,558105.2,강북-160,127.03760729621652,37.62253926497909
1470,1515,203256.2,558530.3,203256.2,558530.3,강북-161,127.03688649446161,37.62636958839438
1471,1516,203440.7,558740.6,203440.7,558740.6,강북-162,127.03897751424968,37.62826369100354
1472,1517,203519.6,558818.2,203519.6,558818.2,강북-163,127.03987169574945,37.628962557676864
1473,1518,203467.5,558792.7,203467.5,558792.7,강북-164,127.03928136148362,37.62873300416147
1474,1519,203349.0,558674.6,203349.0,558674.6,강북-165,127.03793840089976,37.627669378595286
1475,1520,203273.5,558592.5,203273.5,558592.5,강북-166,127.03708274862417,37.62692994060821
1476,1521,203164.3,557641.5,203164.3,557641.5,강북-167,127.03584159924846,37.61836193476138
1477,1522,202975.2,557449.1,202975.2,557449.1,강북-168,127.0336989070358,37.61662906498491
1478,1523,204015.0,565295.0,204015.0,565295.0,도봉구001,127.04551943324557,37.68731530682306
1479,1524,203981.7,565652.9,203981.7,565652.9,도봉구002,127.04514385441408,37.6905400483792
1480,1525,203974.5,564394.3,203974.5,564394.3,도봉구003,127.04505536227151,37.67920037610172
1481,1526,203854.8,563524.1,203854.8,563524.1,도봉구004,127.04369383264263,37.67136056706724
1482,1527,203901.6,563725.6,203901.6,563725.6,도봉구005,127.04422538397048,37.67317584304236
1483,1528,203952.2,564208.4,203952.2,564208.4,도봉구006,127.04480155992496,37.67752555327137
1484,1529,204025.6,564770.3,204025.6,564770.3,도봉구007,127.04563671249227,37.68258783125169
1485,1530,204041.2,564915.0,204041.2,564915.0,도봉구008,127.04581436560109,37.683891477553395
1486,1531,204027.6,565417.6,204027.6,565417.6,도봉구009,127.0456629609649,37.68841984950823
1487,1532,204089.4,563516.3,204089.4,563516.3,도봉구010,127.04635295935408,37.67128927559319
